Datos que encuentra el metodo de Runge Kutta(variable ind.	 variable dep.	 numero de thread)
0.876630	 1.925635 	 numero de thread:2
0.876693	 1.925726 	 numero de thread:2
0.876756	 1.925817 	 numero de thread:2
0.876819	 1.925909 	 numero de thread:2
0.876881	 1.926000 	 numero de thread:2
0.876944	 1.926092 	 numero de thread:2
0.877007	 1.926183 	 numero de thread:2
0.877070	 1.926275 	 numero de thread:2
0.877133	 1.926366 	 numero de thread:2
0.877196	 1.926458 	 numero de thread:2
0.877258	 1.926549 	 numero de thread:2
0.877321	 1.926640 	 numero de thread:2
0.877384	 1.926732 	 numero de thread:2
0.877447	 1.926823 	 numero de thread:2
0.877510	 1.926915 	 numero de thread:2
0.877572	 1.927006 	 numero de thread:2
0.877635	 1.927098 	 numero de thread:2
0.877698	 1.927189 	 numero de thread:2
0.877761	 1.927281 	 numero de thread:2
0.877824	 1.927372 	 numero de thread:2
0.877887	 1.927463 	 numero de thread:2
0.877949	 1.927555 	 numero de thread:2
0.878012	 1.927646 	 numero de thread:2
0.878075	 1.927738 	 numero de thread:2
0.878138	 1.927829 	 numero de thread:2
0.878201	 1.927921 	 numero de thread:2
0.878264	 1.928012 	 numero de thread:2
0.878326	 1.928104 	 numero de thread:2
0.878389	 1.928195 	 numero de thread:2
0.878452	 1.928286 	 numero de thread:2
0.878515	 1.928378 	 numero de thread:2
0.878578	 1.928469 	 numero de thread:2
0.878641	 1.928561 	 numero de thread:2
0.878703	 1.928652 	 numero de thread:2
0.878766	 1.928744 	 numero de thread:2
0.878829	 1.928835 	 numero de thread:2
0.878892	 1.928927 	 numero de thread:2
0.878955	 1.929018 	 numero de thread:2
0.879018	 1.929110 	 numero de thread:2
0.879080	 1.929201 	 numero de thread:2
0.879143	 1.929293 	 numero de thread:2
0.879206	 1.929384 	 numero de thread:2
0.879269	 1.929475 	 numero de thread:2
0.879332	 1.929567 	 numero de thread:2
0.879395	 1.929658 	 numero de thread:2
0.879457	 1.929750 	 numero de thread:2
0.879520	 1.929841 	 numero de thread:2
0.879583	 1.929933 	 numero de thread:2
0.879646	 1.930024 	 numero de thread:2
0.879709	 1.930116 	 numero de thread:2
0.879772	 1.930207 	 numero de thread:2
0.879834	 1.930299 	 numero de thread:2
0.879897	 1.930390 	 numero de thread:2
0.879960	 1.930482 	 numero de thread:2
0.880023	 1.930573 	 numero de thread:2
0.880086	 1.930665 	 numero de thread:2
0.880149	 1.930756 	 numero de thread:2
0.880211	 1.930848 	 numero de thread:2
0.880274	 1.930939 	 numero de thread:2
0.880337	 1.931030 	 numero de thread:2
0.880400	 1.931122 	 numero de thread:2
0.880463	 1.931213 	 numero de thread:2
0.880526	 1.931305 	 numero de thread:2
0.880588	 1.931396 	 numero de thread:2
0.880651	 1.931488 	 numero de thread:2
0.880714	 1.931579 	 numero de thread:2
0.880777	 1.931671 	 numero de thread:2
0.880840	 1.931762 	 numero de thread:2
0.880903	 1.931854 	 numero de thread:2
0.880965	 1.931945 	 numero de thread:2
0.881028	 1.932037 	 numero de thread:2
0.881091	 1.932128 	 numero de thread:2
0.881154	 1.932220 	 numero de thread:2
0.881217	 1.932311 	 numero de thread:2
0.881280	 1.932403 	 numero de thread:2
0.881342	 1.932494 	 numero de thread:2
0.881405	 1.932586 	 numero de thread:2
0.881468	 1.932677 	 numero de thread:2
0.881531	 1.932769 	 numero de thread:2
0.881594	 1.932860 	 numero de thread:2
0.881657	 1.932952 	 numero de thread:2
0.881719	 1.933043 	 numero de thread:2
0.881782	 1.933135 	 numero de thread:2
0.881845	 1.933226 	 numero de thread:2
0.881908	 1.933318 	 numero de thread:2
0.881971	 1.933409 	 numero de thread:2
0.882034	 1.933501 	 numero de thread:2
0.882096	 1.933592 	 numero de thread:2
0.882159	 1.933684 	 numero de thread:2
0.882222	 1.933775 	 numero de thread:2
0.882285	 1.933867 	 numero de thread:2
0.882348	 1.933958 	 numero de thread:2
0.882411	 1.934050 	 numero de thread:2
0.882473	 1.934141 	 numero de thread:2
0.882536	 1.934233 	 numero de thread:2
0.882599	 1.934324 	 numero de thread:2
0.882662	 1.934416 	 numero de thread:2
0.882725	 1.934507 	 numero de thread:2
0.882788	 1.934599 	 numero de thread:2
0.882850	 1.934690 	 numero de thread:2
0.882913	 1.934782 	 numero de thread:2
0.882976	 1.934873 	 numero de thread:2
0.883039	 1.934965 	 numero de thread:2
0.883102	 1.935056 	 numero de thread:2
0.883165	 1.935148 	 numero de thread:2
0.883227	 1.935239 	 numero de thread:2
0.883290	 1.935331 	 numero de thread:2
0.883353	 1.935422 	 numero de thread:2
0.883416	 1.935514 	 numero de thread:2
0.883479	 1.935605 	 numero de thread:2
0.883542	 1.935697 	 numero de thread:2
0.883604	 1.935788 	 numero de thread:2
0.883667	 1.935880 	 numero de thread:2
0.883730	 1.935971 	 numero de thread:2
0.883793	 1.936063 	 numero de thread:2
0.883856	 1.936154 	 numero de thread:2
0.883919	 1.936246 	 numero de thread:2
0.883981	 1.936337 	 numero de thread:2
0.884044	 1.936429 	 numero de thread:2
0.884107	 1.936520 	 numero de thread:2
0.884170	 1.936612 	 numero de thread:2
0.884233	 1.936703 	 numero de thread:2
0.884296	 1.936795 	 numero de thread:2
0.884358	 1.936886 	 numero de thread:2
0.884421	 1.936978 	 numero de thread:2
0.884484	 1.937069 	 numero de thread:2
0.884547	 1.937161 	 numero de thread:2
0.884610	 1.937252 	 numero de thread:2
0.884672	 1.937344 	 numero de thread:2
0.884735	 1.937435 	 numero de thread:2
0.884798	 1.937527 	 numero de thread:2
0.884861	 1.937619 	 numero de thread:2
0.884924	 1.937710 	 numero de thread:2
0.884987	 1.937802 	 numero de thread:2
0.885049	 1.937893 	 numero de thread:2
0.885112	 1.937985 	 numero de thread:2
0.885175	 1.938076 	 numero de thread:2
0.885238	 1.938168 	 numero de thread:2
0.885301	 1.938259 	 numero de thread:2
0.885364	 1.938351 	 numero de thread:2
0.885426	 1.938442 	 numero de thread:2
0.885489	 1.938534 	 numero de thread:2
0.885552	 1.938625 	 numero de thread:2
0.885615	 1.938717 	 numero de thread:2
0.885678	 1.938808 	 numero de thread:2
0.885741	 1.938900 	 numero de thread:2
0.885803	 1.938991 	 numero de thread:2
0.885866	 1.939083 	 numero de thread:2
0.885929	 1.939175 	 numero de thread:2
0.885992	 1.939266 	 numero de thread:2
0.886055	 1.939358 	 numero de thread:2
0.886118	 1.939449 	 numero de thread:2
0.886180	 1.939541 	 numero de thread:2
0.886243	 1.939632 	 numero de thread:2
0.886306	 1.939724 	 numero de thread:2
0.886369	 1.939815 	 numero de thread:2
0.886432	 1.939907 	 numero de thread:2
0.886495	 1.939998 	 numero de thread:2
0.886557	 1.940090 	 numero de thread:2
0.886620	 1.940182 	 numero de thread:2
0.886683	 1.940273 	 numero de thread:2
0.886746	 1.940365 	 numero de thread:2
0.886809	 1.940456 	 numero de thread:2
0.886872	 1.940548 	 numero de thread:2
0.886934	 1.940639 	 numero de thread:2
0.886997	 1.940731 	 numero de thread:2
0.887060	 1.940822 	 numero de thread:2
0.887123	 1.940914 	 numero de thread:2
0.887186	 1.941005 	 numero de thread:2
0.887249	 1.941097 	 numero de thread:2
0.887311	 1.941189 	 numero de thread:2
0.887374	 1.941280 	 numero de thread:2
0.887437	 1.941372 	 numero de thread:2
0.887500	 1.941463 	 numero de thread:2
0.887563	 1.941555 	 numero de thread:2
0.887626	 1.941646 	 numero de thread:2
0.887688	 1.941738 	 numero de thread:2
0.887751	 1.941829 	 numero de thread:2
0.887814	 1.941921 	 numero de thread:2
0.887877	 1.942013 	 numero de thread:2
0.887940	 1.942104 	 numero de thread:2
0.888003	 1.942196 	 numero de thread:2
0.888065	 1.942287 	 numero de thread:2
0.888128	 1.942379 	 numero de thread:2
0.888191	 1.942470 	 numero de thread:2
0.888254	 1.942562 	 numero de thread:2
0.888317	 1.942653 	 numero de thread:2
0.888380	 1.942745 	 numero de thread:2
0.888442	 1.942837 	 numero de thread:2
0.888505	 1.942928 	 numero de thread:2
0.888568	 1.943020 	 numero de thread:2
0.888631	 1.943111 	 numero de thread:2
0.888694	 1.943203 	 numero de thread:2
0.888757	 1.943294 	 numero de thread:2
0.888819	 1.943386 	 numero de thread:2
0.888882	 1.943478 	 numero de thread:2
0.888945	 1.943569 	 numero de thread:2
0.889008	 1.943661 	 numero de thread:2
0.889071	 1.943752 	 numero de thread:2
0.889134	 1.943844 	 numero de thread:2
0.889196	 1.943935 	 numero de thread:2
0.889259	 1.944027 	 numero de thread:2
0.889322	 1.944119 	 numero de thread:2
0.889385	 1.944210 	 numero de thread:2
0.889448	 1.944302 	 numero de thread:2
0.889511	 1.944393 	 numero de thread:2
0.889573	 1.944485 	 numero de thread:2
0.889636	 1.944576 	 numero de thread:2
0.889699	 1.944668 	 numero de thread:2
0.889762	 1.944760 	 numero de thread:2
0.889825	 1.944851 	 numero de thread:2
0.889888	 1.944943 	 numero de thread:2
0.889950	 1.945034 	 numero de thread:2
0.890013	 1.945126 	 numero de thread:2
0.890076	 1.945217 	 numero de thread:2
0.890139	 1.945309 	 numero de thread:2
0.890202	 1.945401 	 numero de thread:2
0.890265	 1.945492 	 numero de thread:2
0.890327	 1.945584 	 numero de thread:2
0.890390	 1.945675 	 numero de thread:2
0.890453	 1.945767 	 numero de thread:2
0.890516	 1.945859 	 numero de thread:2
0.890579	 1.945950 	 numero de thread:2
0.890642	 1.946042 	 numero de thread:2
0.890704	 1.946133 	 numero de thread:2
0.890767	 1.946225 	 numero de thread:2
0.890830	 1.946317 	 numero de thread:2
0.890893	 1.946408 	 numero de thread:2
0.890956	 1.946500 	 numero de thread:2
0.891019	 1.946591 	 numero de thread:2
0.891081	 1.946683 	 numero de thread:2
0.891144	 1.946774 	 numero de thread:2
0.891207	 1.946866 	 numero de thread:2
0.891270	 1.946958 	 numero de thread:2
0.891333	 1.947049 	 numero de thread:2
0.891395	 1.947141 	 numero de thread:2
0.891458	 1.947232 	 numero de thread:2
0.891521	 1.947324 	 numero de thread:2
0.891584	 1.947416 	 numero de thread:2
0.891647	 1.947507 	 numero de thread:2
0.891710	 1.947599 	 numero de thread:2
0.891772	 1.947690 	 numero de thread:2
0.891835	 1.947782 	 numero de thread:2
0.891898	 1.947874 	 numero de thread:2
0.891961	 1.947965 	 numero de thread:2
0.892024	 1.948057 	 numero de thread:2
0.892087	 1.948148 	 numero de thread:2
0.892149	 1.948240 	 numero de thread:2
0.892212	 1.948332 	 numero de thread:2
0.892275	 1.948423 	 numero de thread:2
0.892338	 1.948515 	 numero de thread:2
0.892401	 1.948606 	 numero de thread:2
0.892464	 1.948698 	 numero de thread:2
0.892526	 1.948790 	 numero de thread:2
0.892589	 1.948881 	 numero de thread:2
0.892652	 1.948973 	 numero de thread:2
0.892715	 1.949065 	 numero de thread:2
0.892778	 1.949156 	 numero de thread:2
0.892841	 1.949248 	 numero de thread:2
0.892903	 1.949339 	 numero de thread:2
0.892966	 1.949431 	 numero de thread:2
0.893029	 1.949523 	 numero de thread:2
0.893092	 1.949614 	 numero de thread:2
0.893155	 1.949706 	 numero de thread:2
0.893218	 1.949797 	 numero de thread:2
0.893280	 1.949889 	 numero de thread:2
0.893343	 1.949981 	 numero de thread:2
0.893406	 1.950072 	 numero de thread:2
0.893469	 1.950164 	 numero de thread:2
0.893532	 1.950256 	 numero de thread:2
0.893595	 1.950347 	 numero de thread:2
0.893657	 1.950439 	 numero de thread:2
0.893720	 1.950530 	 numero de thread:2
0.893783	 1.950622 	 numero de thread:2
0.893846	 1.950714 	 numero de thread:2
0.893909	 1.950805 	 numero de thread:2
0.893972	 1.950897 	 numero de thread:2
0.894034	 1.950988 	 numero de thread:2
0.894097	 1.951080 	 numero de thread:2
0.894160	 1.951172 	 numero de thread:2
0.894223	 1.951263 	 numero de thread:2
0.894286	 1.951355 	 numero de thread:2
0.894349	 1.951447 	 numero de thread:2
0.894411	 1.951538 	 numero de thread:2
0.894474	 1.951630 	 numero de thread:2
0.894537	 1.951722 	 numero de thread:2
0.894600	 1.951813 	 numero de thread:2
0.894663	 1.951905 	 numero de thread:2
0.894726	 1.951996 	 numero de thread:2
0.894788	 1.952088 	 numero de thread:2
0.894851	 1.952180 	 numero de thread:2
0.894914	 1.952271 	 numero de thread:2
0.894977	 1.952363 	 numero de thread:2
0.895040	 1.952455 	 numero de thread:2
0.895103	 1.952546 	 numero de thread:2
0.895165	 1.952638 	 numero de thread:2
0.895228	 1.952729 	 numero de thread:2
0.895291	 1.952821 	 numero de thread:2
0.895354	 1.952913 	 numero de thread:2
0.895417	 1.953004 	 numero de thread:2
0.895480	 1.953096 	 numero de thread:2
0.895542	 1.953188 	 numero de thread:2
0.895605	 1.953279 	 numero de thread:2
0.895668	 1.953371 	 numero de thread:2
0.895731	 1.953463 	 numero de thread:2
0.895794	 1.953554 	 numero de thread:2
0.895857	 1.953646 	 numero de thread:2
0.895919	 1.953738 	 numero de thread:2
0.895982	 1.953829 	 numero de thread:2
0.896045	 1.953921 	 numero de thread:2
0.896108	 1.954012 	 numero de thread:2
0.896171	 1.954104 	 numero de thread:2
0.896234	 1.954196 	 numero de thread:2
0.896296	 1.954287 	 numero de thread:2
0.896359	 1.954379 	 numero de thread:2
0.896422	 1.954471 	 numero de thread:2
0.896485	 1.954562 	 numero de thread:2
0.896548	 1.954654 	 numero de thread:2
0.896611	 1.954746 	 numero de thread:2
0.896673	 1.954837 	 numero de thread:2
0.896736	 1.954929 	 numero de thread:2
0.896799	 1.955021 	 numero de thread:2
0.896862	 1.955112 	 numero de thread:2
0.896925	 1.955204 	 numero de thread:2
0.896988	 1.955296 	 numero de thread:2
0.897050	 1.955387 	 numero de thread:2
0.897113	 1.955479 	 numero de thread:2
0.897176	 1.955571 	 numero de thread:2
0.897239	 1.955662 	 numero de thread:2
0.897302	 1.955754 	 numero de thread:2
0.897365	 1.955846 	 numero de thread:2
0.897427	 1.955937 	 numero de thread:2
0.897490	 1.956029 	 numero de thread:2
0.897553	 1.956121 	 numero de thread:2
0.897616	 1.956212 	 numero de thread:2
0.897679	 1.956304 	 numero de thread:2
0.897742	 1.956395 	 numero de thread:2
0.897804	 1.956487 	 numero de thread:2
0.897867	 1.956579 	 numero de thread:2
0.897930	 1.956670 	 numero de thread:2
0.897993	 1.956762 	 numero de thread:2
0.898056	 1.956854 	 numero de thread:2
0.898119	 1.956945 	 numero de thread:2
0.898181	 1.957037 	 numero de thread:2
0.898244	 1.957129 	 numero de thread:2
0.898307	 1.957220 	 numero de thread:2
0.898370	 1.957312 	 numero de thread:2
0.898433	 1.957404 	 numero de thread:2
0.898495	 1.957496 	 numero de thread:2
0.898558	 1.957587 	 numero de thread:2
0.898621	 1.957679 	 numero de thread:2
0.898684	 1.957771 	 numero de thread:2
0.898747	 1.957862 	 numero de thread:2
0.898810	 1.957954 	 numero de thread:2
0.898872	 1.958046 	 numero de thread:2
0.898935	 1.958137 	 numero de thread:2
0.898998	 1.958229 	 numero de thread:2
0.899061	 1.958321 	 numero de thread:2
0.899124	 1.958412 	 numero de thread:2
0.899187	 1.958504 	 numero de thread:2
0.899249	 1.958596 	 numero de thread:2
0.899312	 1.958687 	 numero de thread:2
0.899375	 1.958779 	 numero de thread:2
0.899438	 1.958871 	 numero de thread:2
0.899501	 1.958962 	 numero de thread:2
0.899564	 1.959054 	 numero de thread:2
0.899626	 1.959146 	 numero de thread:2
0.899689	 1.959237 	 numero de thread:2
0.899752	 1.959329 	 numero de thread:2
0.899815	 1.959421 	 numero de thread:2
0.899878	 1.959512 	 numero de thread:2
0.899941	 1.959604 	 numero de thread:2
0.900003	 1.959696 	 numero de thread:2
0.900066	 1.959788 	 numero de thread:2
0.900129	 1.959879 	 numero de thread:2
0.900192	 1.959971 	 numero de thread:2
0.900255	 1.960063 	 numero de thread:2
0.900318	 1.960154 	 numero de thread:2
0.900380	 1.960246 	 numero de thread:2
0.900443	 1.960338 	 numero de thread:2
0.900506	 1.960429 	 numero de thread:2
0.900569	 1.960521 	 numero de thread:2
0.900632	 1.960613 	 numero de thread:2
0.900695	 1.960704 	 numero de thread:2
0.900757	 1.960796 	 numero de thread:2
0.900820	 1.960888 	 numero de thread:2
0.900883	 1.960980 	 numero de thread:2
0.900946	 1.961071 	 numero de thread:2
0.901009	 1.961163 	 numero de thread:2
0.901072	 1.961255 	 numero de thread:2
0.901134	 1.961346 	 numero de thread:2
0.901197	 1.961438 	 numero de thread:2
0.901260	 1.961530 	 numero de thread:2
0.901323	 1.961621 	 numero de thread:2
0.901386	 1.961713 	 numero de thread:2
0.901449	 1.961805 	 numero de thread:2
0.901511	 1.961897 	 numero de thread:2
0.901574	 1.961988 	 numero de thread:2
0.901637	 1.962080 	 numero de thread:2
0.901700	 1.962172 	 numero de thread:2
0.901763	 1.962263 	 numero de thread:2
0.901826	 1.962355 	 numero de thread:2
0.901888	 1.962447 	 numero de thread:2
0.901951	 1.962538 	 numero de thread:2
0.902014	 1.962630 	 numero de thread:2
0.902077	 1.962722 	 numero de thread:2
0.902140	 1.962814 	 numero de thread:2
0.902203	 1.962905 	 numero de thread:2
0.902265	 1.962997 	 numero de thread:2
0.902328	 1.963089 	 numero de thread:2
0.902391	 1.963180 	 numero de thread:2
0.902454	 1.963272 	 numero de thread:2
0.902517	 1.963364 	 numero de thread:2
0.902580	 1.963456 	 numero de thread:2
0.902642	 1.963547 	 numero de thread:2
0.902705	 1.963639 	 numero de thread:2
0.902768	 1.963731 	 numero de thread:2
0.902831	 1.963822 	 numero de thread:2
0.902894	 1.963914 	 numero de thread:2
0.902957	 1.964006 	 numero de thread:2
0.903019	 1.964098 	 numero de thread:2
0.903082	 1.964189 	 numero de thread:2
0.903145	 1.964281 	 numero de thread:2
0.903208	 1.964373 	 numero de thread:2
0.903271	 1.964464 	 numero de thread:2
0.903334	 1.964556 	 numero de thread:2
0.903396	 1.964648 	 numero de thread:2
0.903459	 1.964740 	 numero de thread:2
0.903522	 1.964831 	 numero de thread:2
0.903585	 1.964923 	 numero de thread:2
0.903648	 1.965015 	 numero de thread:2
0.903711	 1.965107 	 numero de thread:2
0.903773	 1.965198 	 numero de thread:2
0.903836	 1.965290 	 numero de thread:2
